session_id,mean_dwell_pct_angry_face,std_dwell_pct_angry_face,mean_dwell_pct_anxiety_inducing,std_dwell_pct_anxiety_inducing,mean_dwell_pct_combat_vehicles,std_dwell_pct_combat_vehicles,mean_dwell_pct_happy_event,std_dwell_pct_happy_event,mean_dwell_pct_happy_face,std_dwell_pct_happy_face,mean_dwell_pct_neutral,std_dwell_pct_neutral,mean_dwell_pct_neutral_face,std_dwell_pct_neutral_face,mean_dwell_pct_sad_face,std_dwell_pct_sad_face,mean_dwell_pct_sleep_related,std_dwell_pct_sleep_related,mean_dwell_pct_soldiers,std_dwell_pct_soldiers,mean_dwell_pct_warfare,std_dwell_pct_warfare,std_delta_dwell_pct_angry_face,std_delta_dwell_pct_anxiety_inducing,std_delta_dwell_pct_warfare,std_delta_dwell_pct_soldiers,mean_visits_angry_face,mean_visits_anxiety_inducing,mean_visits_combat_vehicles,mean_visits_happy_event,mean_visits_happy_face,mean_visits_neutral,mean_visits_neutral_face,mean_visits_sad_face,mean_visits_sleep_related,mean_visits_soldiers,mean_visits_warfare,mean_dwell_pct_late_angry_face,mean_dwell_pct_late_anxiety_inducing,mean_dwell_pct_late_combat_vehicles,mean_dwell_pct_late_happy_event,mean_dwell_pct_late_happy_face,mean_dwell_pct_late_neutral,mean_dwell_pct_late_neutral_face,mean_dwell_pct_late_sad_face,mean_dwell_pct_late_sleep_related,mean_dwell_pct_late_soldiers,mean_dwell_pct_late_warfare,mean_visits_late_angry_face,mean_visits_late_anxiety_inducing,mean_visits_late_combat_vehicles,mean_visits_late_happy_event,mean_visits_late_happy_face,mean_visits_late_neutral,mean_visits_late_neutral_face,mean_visits_late_sad_face,mean_visits_late_sleep_related,mean_visits_late_soldiers,mean_visits_late_warfare,mean_offscreen_pct_angry_face,mean_offscreen_pct_anxiety_inducing,mean_offscreen_pct_combat_vehicles,mean_offscreen_pct_happy_event,mean_offscreen_pct_happy_face,mean_offscreen_pct_neutral,mean_offscreen_pct_neutral_face,mean_offscreen_pct_sad_face,mean_offscreen_pct_sleep_related,mean_offscreen_pct_soldiers,mean_offscreen_pct_warfare,mean_offscreen_pct_late_angry_face,mean_offscreen_pct_late_anxiety_inducing,mean_offscreen_pct_late_combat_vehicles,mean_offscreen_pct_late_happy_event,mean_offscreen_pct_late_happy_face,mean_offscreen_pct_late_neutral,mean_offscreen_pct_late_neutral_face,mean_offscreen_pct_late_sad_face,mean_offscreen_pct_late_sleep_related,mean_offscreen_pct_late_soldiers,mean_offscreen_pct_late_warfare,total_blink_count,mean_blink_rate_angry_face,mean_blink_duration_angry_face,std_blink_duration_angry_face,mean_blink_rate_anxiety_inducing,mean_blink_duration_anxiety_inducing,std_blink_duration_anxiety_inducing,mean_blink_rate_combat_vehicles,mean_blink_duration_combat_vehicles,std_blink_duration_combat_vehicles,mean_blink_rate_happy_event,mean_blink_duration_happy_event,std_blink_duration_happy_event,mean_blink_rate_happy_face,mean_blink_duration_happy_face,std_blink_duration_happy_face,mean_blink_rate_neutral,mean_blink_duration_neutral,std_blink_duration_neutral,mean_blink_rate_neutral_face,mean_blink_duration_neutral_face,std_blink_duration_neutral_face,mean_blink_rate_sad_face,mean_blink_duration_sad_face,std_blink_duration_sad_face,mean_blink_rate_sleep_related,mean_blink_duration_sleep_related,std_blink_duration_sleep_related,mean_blink_rate_soldiers,mean_blink_duration_soldiers,std_blink_duration_soldiers,mean_blink_rate_warfare,mean_blink_duration_warfare,std_blink_duration_warfare,mean_blink_duration_ms,mean_blink_interval_norm,std_blink_interval_norm,mean_blink_latency_norm_angry_face,mean_blink_latency_norm_anxiety_inducing,mean_blink_latency_norm_combat_vehicles,mean_blink_latency_norm_happy_event,mean_blink_latency_norm_happy_face,mean_blink_latency_norm_neutral,mean_blink_latency_norm_neutral_face,mean_blink_latency_norm_sad_face,mean_blink_latency_norm_sleep_related,mean_blink_latency_norm_soldiers,mean_blink_latency_norm_warfare,if_PTSD,ITI_PTSD,ITI_cPTSD,if_antipsychotic
1Uehxi3TOkqvnzgttQI7,18.336399999999617,13.320738644851344,24.760857142857063,29.62423711152024,22.242333333333615,31.377751946345008,20.138222222221728,20.24455769940217,13.940000000000056,20.77076037125269,14.432240000000132,18.384358913922338,27.232923076922933,23.775421659288067,13.997000000000044,13.572681596290929,14.569142857142724,21.749365135780625,31.66449999999997,24.07633369692558,37.44666666666696,24.388014542667577,21.98972042670083,30.079502404114404,33.33560335119025,28.388906163197746,1.5,1.2857142857142858,0.875,1.0,0.8181818181818182,0.84,1.7692307692307692,1.0,1.1428571428571428,1.875,2.3333333333333335,23.23823529411705,25.97394957983195,24.500945378151343,20.69215686274468,14.621925133689851,14.938840336134568,27.68054298642485,15.191176470587916,15.8218487394957,37.00073529411769,43.46960784313784,1.4,0.9285714285714286,0.625,0.7777777777777778,0.6363636363636364,0.6,1.3076923076923077,0.75,1.0,1.25,1.75,16.530399999999965,25.877238095237516,35.417000000000165,17.997333333333568,36.60690909090913,21.979146666666647,18.715076923076857,33.33099999999999,37.432000000000365,16.335,9.72333333333343,14.602941176470589,26.794537815125835,32.88035714285678,17.968627450980563,35.47165775401092,21.430033613445307,16.361085972850624,30.75588235294152,36.42352941176466,13.973529411764664,9.639215686274552,22,0.3,66.66666666667636,0.0577350269223232,0.2857142857142857,66.64999999999782,0.1290994448679446,0.25,66.64999999999418,0.0707106781433501,0.3333333333333333,66.66666666666181,0.0577350269349255,0.2727272727272727,44.46666666667443,38.50926295495476,0.28,66.664285714288,0.0744946343644235,0.2307692307692307,66.66666666667636,0.0577350269223232,0.25,33.35000000000582,47.16402230515095,0.1428571428571428,66.60000000003492,,0.25,66.70000000001164,0.0,0.5833333333333334,66.67142857142815,0.0487950036531071,63.636363636366944,4.871521904761905,5.041193713024344,0.3200199999999895,0.3833499999999986,0.3644066666666729,0.2933200000000012,0.7701399999999965,0.3904656410256417,0.3200199999999895,0.76,0.0866,0.4902399999999964,0.38808,1,12.0,11.0,1.0
8LQQmNuNOOg5wGfdKZf3,28.676000000000027,11.47634138061624,20.22836190476179,11.873521715481518,33.728633333332866,22.804187429087687,56.8172444444444,16.468557730954036,33.23967272727253,17.936338472112496,25.4408213333333,16.321460503150554,31.776584615384746,17.318520541597795,20.471049999999597,10.819275638678931,35.42725714285763,8.94301604136957,35.677950000000706,19.60539573943919,30.302499999999995,15.664241901860663,24.807853878999293,16.10012190444606,27.489982150462374,31.798120924177574,2.2,1.7857142857142858,1.375,2.0,2.1818181818181817,1.64,2.076923076923077,1.625,2.0,2.25,2.0,36.46923529411745,19.930972388955578,39.17980042016695,66.95313725490183,41.375294117647016,28.653040336134566,31.98533936651588,16.833897058823126,33.843277310924655,43.86632352941256,31.12818627451013,1.7,1.2142857142857142,0.75,1.5555555555555556,1.6363636363636365,1.22,1.3076923076923077,1.0,1.5714285714285714,1.875,1.5,1.069520000000019,9.262704761904766,3.1193833333332437,2.0795555555555945,8.26439999999997,4.950922666666679,1.851076923076941,11.363549999999956,2.100800000000163,2.840899999999965,5.069033333333354,1.179588235294282,9.689579831932752,2.281901260504197,1.7475163398692506,10.008770053475931,5.339080672268913,2.268461538461744,13.762058823529408,3.0894117647061217,3.4405147058823786,6.799117647058843,16,0.0,,,0.4285714285714285,100.26666666666884,55.92474681808301,0.25,0.0,0.0,0.1111111111111111,133.69000000000233,,0.3636363636363636,100.26750000000176,66.84500000000116,0.22,91.15181818182,61.79172109889584,0.0,,,0.5,100.26750000000176,66.84500000000116,0.0,,,0.0,,,0.3333333333333333,133.69000000000233,0.0,96.08937500000184,7.279884622222222,6.197289995523106,,0.3074816000000003,0.4979859999999986,0.9491839999999968,0.4144340000000026,0.4999915999999992,,0.4144340000000026,,,0.8539299999999974,0,0.0,0.0,1.0
8qQ0abpe8SwDLaUXAzri,41.10915999999988,12.993164318996229,63.040904761905,18.052196932167437,44.03331666666633,23.831150232396556,30.525422222221906,18.15289865240346,24.246181818181807,15.446965198239914,18.76536266666667,14.081423489017052,22.881292307692327,14.827147460568138,38.769450000000106,19.644734634356148,36.47788571428558,13.312343702923604,43.95,14.04288628208008,43.72713333333343,14.570926092071426,22.851328268673253,29.35694311908342,18.058996978758113,23.657050010032012,2.3,1.9285714285714288,2.0,3.0,2.0,1.62,1.6153846153846154,2.375,2.4285714285714284,2.25,2.1666666666666665,46.88923529411734,72.43120048019226,50.22091386554535,27.523856209150058,12.957700534759535,14.528749579831812,12.249773755655866,45.217941176470745,33.42218487394956,48.04419117647066,50.706421568627455,1.9,1.5,1.375,2.3333333333333335,1.181818181818182,1.08,1.0,1.875,2.0,1.75,1.6666666666666667,11.497119999999908,4.297142857142815,15.151433333333408,11.363422222222145,9.479709090908797,10.111293333333316,9.6666461538461,8.522599999999766,11.936399999999974,9.107600000000094,12.811766666666566,13.368764705882151,4.493739495798297,7.372457983192989,13.434313725489844,11.79604278074816,9.397487394957867,11.0398190045248,10.56727941176429,13.902352941176508,9.3386029411766,12.942843137254744,15,0.2,133.69000000000233,0.0,0.1428571428571428,66.84499999998661,94.5331055768106,0.25,100.26999999998225,47.26301725449608,0.3333333333333333,133.69000000000233,0.0,0.0909090909090909,133.67999999999302,,0.24,122.54833333332864,45.25313205299642,0.1538461538461538,133.69000000000233,0.0,0.0,,,0.1428571428571428,133.67999999999302,,0.25,142.04499999999825,11.815754313621447,0.25,150.39666666666744,16.71500024925905,124.77599999999607,4.890997142857143,3.2884107566586644,0.5915679999999934,0.8255240000000049,0.1336866666666755,0.5147,0.8823439999999945,0.4235481212121233,0.5915679999999934,,0.8823439999999945,0.3676419999999984,0.2306119999999995,1,10.0,11.0,0.0
9Pd2lTJaNZ7CGrLBPjuU,23.80160000000067,17.00011651724783,20.836761904761744,10.205152118807163,19.24299999999993,15.733497121828524,36.51599999999873,13.422483972798632,34.110545454544905,14.98804048809368,33.24562666666678,14.51020595902817,34.87107692307766,15.41199006434885,18.832500000000145,8.624340952045507,15.819428571428372,8.140379820318518,14.085499999999882,6.624978857109221,14.5543333333331,10.465423514284268,23.380803658842584,19.13654379543627,21.68773416780524,13.548993088575935,1.9,1.6428571428571428,1.125,3.0,3.1818181818181817,2.64,3.076923076923077,1.75,1.5714285714285714,1.5,0.9166666666666666,21.668235294118368,11.613745498199316,7.8944327731102835,41.71568627450866,38.222459893047066,35.596369747898976,35.81990950226368,13.352941176469947,15.561344537814538,9.802205882353196,9.320098039215772,1.0,0.7142857142857143,0.25,2.3333333333333335,2.5454545454545454,1.86,2.1538461538461537,0.875,1.1428571428571428,0.625,0.4166666666666667,23.06519999999972,12.85657142857134,26.244166666666427,17.038222222222377,22.85963636363624,21.175466666666775,22.921230769230753,22.34600000000035,28.00971428571385,26.090999999999912,30.335000000000775,24.995294117646957,15.566266506602236,23.180462184873846,20.260784313726024,24.963101604278258,23.20825210084039,23.977375565610863,24.39558823529467,29.55630252100777,27.834558823529413,35.133333333334534,73,1.3,62.82307692307782,18.111283492432264,0.8571428571428571,63.87499999999515,6.45785286579296,0.875,52.37142857143356,24.40243937845323,0.6666666666666666,72.18333333332946,38.9919692586409,1.181818181818182,56.33846153847004,18.73759760755256,0.88,59.84090909090578,19.800497036063184,1.0,62.82307692307782,18.111283492432264,1.0,62.48750000000655,7.865010671125967,0.7142857142857143,50.01999999999534,28.896574191409098,0.875,54.70000000000333,12.616259350542832,1.5,57.372222222221254,13.10571521289966,59.79863013698614,1.816229074074074,3.8674069791465646,0.1666700000000041,0.4573359999999986,0.288899999999999,0.5644666666666667,0.2866560000000032,0.4682818181818184,0.1666700000000041,0.3688800000000007,0.28,0.513240000000014,0.5333350000000006,1,19.0,6.0,1.0
9gSnpeygVxyRw0VLNI6F,6.399600000000559,9.471803948795705,11.903238095238226,10.709678724564936,10.942833333331317,12.120829798978423,6.516444444443202,9.27529372999684,8.424000000000339,13.264658970360838,9.253253333333568,12.013433902681262,10.408307692308265,11.345733701737425,13.423500000000931,15.68134723621961,4.667428571428837,8.338415334209152,5.329999999999999,7.833476586330157,8.11233333333318,9.594225150708567,18.063058611429824,17.299028520719375,20.711079722529195,11.060723290738016,0.7,1.2142857142857142,0.625,0.6666666666666666,0.6363636363636364,0.92,1.1538461538461535,0.875,0.2857142857142857,0.375,0.9166666666666666,5.195882352940081,11.272268907564198,9.15672268907558,4.683006535947713,9.090909090910335,9.44742857142825,6.334389140268964,9.444117647059851,3.221008403361736,5.269852941176128,6.210294117646601,0.2,0.9285714285714286,0.375,0.2222222222222222,0.4545454545454545,0.62,0.6923076923076923,0.5,0.1428571428571428,0.25,0.5833333333333334,42.20119999999925,38.27266666666471,43.5988333333369,55.8546666666617,46.86036363636228,47.05503999999785,46.46553846153717,36.92149999999907,51.82685714285687,62.59599999999744,47.22299999999424,50.79294117646949,42.868127250900386,46.4903361344509,56.756862745095304,46.62085561497251,50.73870588235068,54.30904977375375,38.482352941177155,56.03697478991323,67.04558823528865,50.08627450980095,14,0.2,66.80000000004657,0.1414213563690184,0.3571428571428571,66.68000000002795,0.0836660026200132,0.125,50.10000000009313,,0.0,,,0.1818181818181818,66.40000000002328,0.2828427125734007,0.18,64.82222222228948,5.521271995141516,0.2307692307692307,66.53333333336438,0.4725815626712441,0.25,66.40000000002328,0.2828427125734007,0.2857142857142857,66.6500000001397,0.0707106781845092,0.125,66.0,,0.0833333333333333,66.60000000009313,,65.41428571433893,7.545447179487178,9.386955476212904,0.5799799999999814,0.5666800000000047,0.9666666666666668,,0.1266400000000372,0.6433633333333146,0.3911333333333022,0.1266400000000372,0.7334199999999255,0.0134399999999441,0.4466799999999813,1,14.0,8.0,0.0
DAccofkFpBK00oVonRAi,30.012879999999804,15.276674282403778,37.16202857142859,30.46628251123724,31.890083333333557,25.42488284360659,20.498844444444146,13.030184987857382,20.66083636363669,15.176493813214774,19.866008000000036,16.740864171007686,25.760553846154025,19.308965545596365,24.565099999999696,22.223600514511347,34.37691428571382,30.009946553513725,27.740349999999815,19.064492562951923,29.132799999999747,13.009844210093494,34.58405539142739,39.20370810867236,21.494511394447883,19.013528941857736,2.2,1.2857142857142858,1.25,1.8888888888888888,2.272727272727273,1.38,1.6923076923076923,1.875,1.7142857142857142,1.875,2.0833333333333335,33.127058823529055,48.778775510204014,24.768035714285883,21.18915032679702,16.80026737967954,17.474934453781525,25.633529411764847,26.418161764705687,39.03924369747836,29.735808823529357,35.306029411764236,1.8,1.2142857142857142,0.75,1.4444444444444444,1.6363636363636365,1.0,1.3076923076923077,1.625,1.4285714285714286,1.5,1.8333333333333333,11.02932000000018,20.65801904761897,19.551833333333175,14.779911111111094,20.66083636363664,19.032730666666627,12.59756923076952,23.562500000000327,20.43531428571458,21.05575000000019,15.039933333333076,8.453882352941367,16.149369747899172,18.641827731092334,14.089673202614383,16.26411764705921,17.078951260504265,10.283755656108893,17.939705882353497,19.660084033613835,19.905661764706295,14.581225490195898,33,0.4,116.97750000000816,33.42499999998836,0.3571428571428571,66.84400000000024,66.84500003740112,0.375,33.42333333333469,57.89091149164613,0.3333333333333333,122.54333333333972,19.28927249361481,0.6363636363636364,90.71714285714448,63.16239907684726,0.4,83.5560000000005,58.89489839402133,0.4615384615384615,116.97833333333983,27.964763840701178,0.75,83.5550000000015,66.00376921055386,0.4285714285714285,22.28666666666686,19.300819499009357,0.375,122.55000000000292,19.295045996316286,0.5,133.68999999999747,1.1881593562377298e-11,91.15181818182,3.4069505416666663,2.6462269105095673,0.3509310000000056,0.0735279999999998,0.0311946666666616,0.247323999999999,0.0601599999999957,0.1073437647058806,0.3475886666666697,0.0508015999999945,0.0311946666666616,0.2629199999999992,0.150398000000001,1,12.0,8.0,1.0
DFKTCst91KismliOk8lp,24.130600000000033,15.15925145762674,23.936666666666635,17.100229680228775,31.251116666666952,24.7783728570344,19.97888888888863,13.773872466053344,19.081054545454787,11.482246432851277,19.01482133333344,20.615602987902776,14.140061538461282,10.77079335468006,13.5358500000001,12.930718036300132,14.32365714285722,12.197094391542416,33.08779999999999,21.36321509457643,16.209600000000552,12.7406945413653,24.08644111598373,26.389993151152968,40.52206255338733,31.875509892795456,1.8,1.8571428571428572,1.625,1.8888888888888888,1.6363636363636365,1.42,1.3076923076923077,1.625,1.2857142857142858,1.875,1.4166666666666667,29.784882352941132,23.170798319328043,28.26142857142905,18.78620915032666,14.030213903743675,16.536835294117697,9.073800904977167,13.270367647059174,12.919411764706032,32.193235294117855,8.355490196079023,1.5,1.1428571428571428,0.875,0.8888888888888888,1.0,0.8,0.7692307692307693,1.0,0.8571428571428571,1.375,0.6666666666666666,29.678679999999645,30.74819047619044,25.37275000000016,39.140844444444454,41.62567272727264,35.2757573333334,31.21095384615353,41.61044999999987,48.987085714286245,31.667350000000003,40.21779999999975,35.78117647058808,42.57980792316915,23.030021008402933,49.47771241830101,47.09486631016037,44.52702016806704,34.10248868778258,42.26919117647038,59.12042016806748,36.49389705882331,51.60754901960735,14,0.3,133.69000000000233,0.0,0.1428571428571428,133.68999999997322,0.0,0.375,133.68999999999747,8.401560186662922e-12,0.2222222222222222,133.69000000000233,0.0,0.1818181818181818,133.69000000000233,0.0,0.18,133.68888888887886,0.0033333333321934,0.2307692307692307,133.69000000000233,0.0,0.25,133.69000000000233,0.0,0.0,,,0.0,,,0.1666666666666666,133.68499999998312,0.0070710677978714,133.6892857142801,9.320105743589746,9.738428537209217,0.2718306666666641,0.4879580000000074,0.5674311111111181,0.855601999999996,0.4211180000000036,0.5694112592592624,0.2718306666666641,0.4211180000000036,,,0.3676440000000002,0,0.0,0.0,1.0
DTGxc0RwsWrTMRKpenb8,18.073200000000767,12.32590710477596,19.995999999999903,15.073731404716032,20.303666666667148,15.425605375684862,18.06933333333323,17.45450967515221,11.695272727272927,8.092387498024344,17.052053333333298,16.061159721170185,19.54184615384586,10.11853106801374,19.99699999999975,12.657251473252709,17.807428571429334,15.383400478623884,17.0054999999993,14.822291773831832,7.611666666667443,7.320793490691044,13.640437503572944,24.749576898197887,15.2694391871778,6.5203543944013775,1.4,2.0714285714285716,1.125,1.7777777777777777,0.8181818181818182,1.26,1.6923076923076923,1.75,1.7142857142857142,1.375,0.5833333333333334,18.924705882354548,20.43301320528204,14.613445378151674,20.04183006535944,12.474331550802823,18.43289075630259,22.550226244343655,23.893382352941067,16.11176470588299,13.361764705881583,6.785784313726574,1.0,1.5,0.5,1.3333333333333333,0.7272727272727273,0.9,1.3076923076923077,1.625,1.0,0.375,0.25,35.3364000000002,37.39638095238149,52.67083333333365,40.30577777777792,43.39309090909051,45.34120000000009,34.824923076923234,44.83449999999931,45.62971428571402,45.99949999999976,56.5003333333334,32.06176470588218,36.81626650660312,61.95756302521002,37.15882352941168,41.27005347593598,45.4195294117647,32.283257918551925,41.552205882352986,44.40168067226881,45.10147058823499,54.73480392156889,217,3.0,66.62000000000457,0.1540264195892643,2.5714285714285716,63.430555555558385,12.4894199669577,1.875,66.68666666666104,0.2587515815481624,3.0,66.73333333333397,0.1941450686811941,2.909090909090909,64.57187499999873,9.277695569520343,2.9,64.13862068965551,10.83480237607998,2.8461538461538463,65.2702702702746,11.360796745947258,3.0,63.858333333333576,10.671861280417987,3.5714285714285716,63.96800000000105,7.872352465013945,2.75,61.40454545454519,20.18211082623952,3.4166666666666665,63.76341463414393,11.76090464414598,64.42995391705131,0.5194738888888889,0.51374986555213,0.1555599999999983,0.2486942857142848,0.2812116666666683,0.1570266666666656,0.2654763636363633,0.1950354666666665,0.166703333333333,0.3033549999999981,0.0553085714285727,0.2774949999999997,0.1155899999999999,1,14.0,9.0,1.0
Hbclb0zZSybizAHveOgU,16.725599999998696,20.12701315369151,24.975333333333616,19.654678489609463,28.143333333333914,26.718016987532252,17.571111111111627,19.43779573694402,19.33709090909127,21.136704915641715,19.669173333333664,20.218625142642633,23.75476923077,24.18033280083146,23.536000000000204,21.96876494350203,18.94285714285698,20.080625981516125,19.99850000000035,27.966136333584966,10.45033333333345,18.0254565411019,31.472944766364257,26.67442194207531,23.38262655490297,33.9522608672843,1.2,2.5714285714285716,1.5,1.4444444444444444,1.5454545454545454,1.5,1.8461538461538465,1.875,1.8571428571428572,1.5,1.0,14.26235294117548,26.436074429771793,27.63214285714431,16.963398692810994,17.427807486631327,18.214571428571904,23.04932126696909,20.411029411765092,13.709243697479677,23.888235294118417,9.611274509804264,0.5,1.8571428571428572,0.625,0.8888888888888888,0.9090909090909092,0.9,1.2307692307692308,1.0,0.8571428571428571,1.125,0.6666666666666666,29.89319999999949,22.79400000000015,21.457999999999497,37.578666666666194,33.282181818181726,32.751279999999866,28.716923076922544,31.166999999999824,38.94228571428651,32.21499999999913,52.88066666666642,34.30529411764685,22.87226890756293,23.468592436973665,42.13725490195964,36.60427807486631,34.8268571428569,34.420814479637485,33.79558823529377,42.63949579832011,37.27867647058712,55.175490196078805,27,0.4,65.79999999998836,1.2935738607792846,0.2142857142857142,65.53333333332557,1.1590225767218645,0.25,65.35000000000582,0.2121320343477324,0.3333333333333333,64.53333333332557,0.6658328118415284,0.6363636363636364,55.72857142855979,18.204826675528444,0.28,64.69285714285381,2.21097412770418,0.4615384615384615,60.69999999998254,13.177708450265342,0.875,55.72857142855979,18.204826675528444,0.4285714285714285,64.59999999999611,3.328663395425292,0.25,50.499999999970896,23.47594513540161,0.25,63.666666666666664,3.9703064532978023,61.481481481472855,3.868786666666668,4.279219387666348,0.4318300000000046,0.1595866666666736,0.4657333333333372,0.2291400000000023,0.0083900000000023,0.4029897435897451,0.3454640000000037,0.0083900000000023,0.5984666666666745,0.0,0.5249866666666543,1,10.0,9.0,0.0
IUbJEKjKp7EgZC04EUbS,48.104800000000395,21.086438215644552,53.2781904761905,13.855956471449572,39.14066666666775,20.101484389633267,17.6586666666662,17.363491008434814,27.34727272727233,18.70606864678392,23.95090666666652,20.231172697404247,20.61384615384584,15.883148773916316,35.30449999999942,16.619233117943935,43.407999999999966,19.241613515156377,53.664999999999495,18.377196894910313,50.32433333333276,18.985139640032035,34.08041185197056,14.966872872609343,24.205543016575348,29.84976301413482,3.2,2.357142857142857,1.625,1.2222222222222223,1.818181818181818,1.32,1.3076923076923077,2.125,1.7142857142857142,2.25,2.5,52.532352941177315,57.768307322929374,39.66292016806845,18.731372549019472,24.597860962566664,20.366336134453704,19.885067873302734,39.063235294117206,43.870588235294406,64.01323529411692,59.398529411764144,2.3,1.7142857142857142,0.75,0.7777777777777778,1.0,0.7,0.7692307692307693,1.375,1.1428571428571428,1.625,1.9166666666666667,2.9408000000000465,7.887904761904813,12.996333333333144,2.65466666666655,9.011636363636486,8.48386666666656,3.618153846154007,9.393500000000166,7.345714285714452,3.7555000000001746,12.170333333332968,2.7776470588235975,9.429831932773023,21.302521008402824,2.998039215686256,9.260427807486694,11.105344537814837,3.0420814479640113,8.325000000000085,9.83949579831928,3.7536764705884496,14.498039215685589,24,0.0,,,0.0714285714285714,0.0,,0.375,52.10000000001552,30.915206614204713,0.2222222222222222,32.25,45.608387386532314,0.8181818181818182,51.711111111115315,29.400614128130115,0.28,39.2428571428588,33.14823847937552,0.0769230769230769,66.09999999999127,,1.0,49.83750000000691,30.850836409132697,0.5714285714285714,48.99999999999272,32.70871443514189,0.125,66.09999999999127,,0.4166666666666667,39.85999999999767,36.47167394019433,45.03750000000218,4.597369855072463,3.4957598432807746,,0.3200800000000046,0.4853822222222212,0.4606000000000029,0.4217657142857139,0.4404605128205141,0.8600400000000024,0.3676133333333322,0.6235600000000034,0.8600400000000024,0.32025,1,11.0,13.0,1.0
